,Unnamed: 0,Name,City,CuisineStyle,Ranking,Rating,PriceRange,NumberofReviews,Reviews,URL_TA,ID_TA,lat,lng
0,0,PanDivino - Street Food,Rome,"['Italian', 'Mediterranean', 'Spanish', 'Street Food', 'Vegetarian Friendly', 'Vegan Options']",7,4.5,$,565,"[['Fresh and Delicious', 'Small and welcoming'], ['12/20/2017', '12/04/2017']]",/Restaurant_Review-g187791-d2093433-Reviews-PanDivino_Street_Food-Rome_Lazio.html,d2093433,0,0
0,0,Baguetteria del Fico,Rome,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",8,4.5,$,1169,"[['Great sandwiches', 'Tiny hidden gem'], ['01/09/2018', '01/01/2018']]",/Restaurant_Review-g187791-d3571857-Reviews-Baguetteria_del_Fico-Rome_Lazio.html,d3571857,0,0
0,0,I Pizzicaroli,Rome,['Italian'],9,4.5,$$ - $$$,1338,"[[""Don't miss it if you are around Piazza Nav..."", 'Wonderful and cheap'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g187791-d9561238-Reviews-I_Pizzicaroli-Rome_Lazio.html,d9561238,0,0
0,0,Lost Food Factory,Rome,"['Italian', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",10,4.5,$,497,"[['Delicious and Fresh Sandwich! Yummy!', 'Once tasted never wasted, back for more'], ['01/07/2018', '12/29/2017']]",/Restaurant_Review-g187791-d8003949-Reviews-Lost_Food_Factory-Rome_Lazio.html,d8003949,0,0
0,0,My-Ale Craft Beer and Street Food,Rome,"['Italian', 'Bar', 'Brew Pub', 'Delicatessen', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",11,4.5,$,453,"[['Great food, great beer and gluten free!', 'Excellent sandwiches!'], ['12/12/2017', '11/21/2017']]",/Restaurant_Review-g187791-d6480293-Reviews-My_Ale_Craft_Beer_and_Street_Food-Rome_Lazio.html,d6480293,0,0
0,0,Il Tamburello di Pulcinella,Rome,"['Italian', 'Pizza', 'Mediterranean', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",12,4.5,$$ - $$$,1032,"[['Truly Divine', 'Outstanding family owned resturant'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g187791-d8076107-Reviews-Il_Tamburello_di_Pulcinella-Rome_Lazio.html,d8076107,0,0
0,0,Il Panino Ingegnoso,Rome,"['Italian', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",13,4.5,$,586,"[['Excellent food and great service!', 'Wonderful!'], ['12/24/2017', '10/14/2017']]",/Restaurant_Review-g187791-d7390437-Reviews-Il_Panino_Ingegnoso-Rome_Lazio.html,d7390437,0,0
0,0,L'uliveto Shop,Rome,"['Italian', 'Fast Food', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options']",14,5,$,489,"[['A nice spot', 'Excellent food'], ['01/02/2018', '12/10/2017']]",/Restaurant_Review-g187791-d8713732-Reviews-L_uliveto_Shop-Rome_Lazio.html,d8713732,0,0
0,0,Pinsa 'Mpo,Rome,"['Italian', 'Pizza', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",15,4.5,$,754,"[['Amazing', 'Very delicious Pizza'], ['01/04/2018', '01/02/2018']]",/Restaurant_Review-g187791-d2470293-Reviews-Pinsa_Mpo-Rome_Lazio.html,d2470293,0,0
0,0,Adam & Albin Matstudio,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1,4.5,$$ - $$$,165,"[['Fantastic Dinner', '30th birthday feast'], ['12/07/2017', '11/25/2017']]",/Restaurant_Review-g189852-d7345323-Reviews-Adam_Albin_Matstudio-Stockholm.html,d7345323,0,0
0,0,Lilla Ego,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2,4.5,$$$$,549,"[['Loved the Pork Tartare', 'Excellent'], ['12/28/2017', '12/22/2017']]",/Restaurant_Review-g189852-d5600577-Reviews-Lilla_Ego-Stockholm.html,d5600577,0,0
0,0,Operakallaren,Stockholm,"['European', 'Swedish', 'Scandinavian', 'International', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",3,4.5,$$$$,359,"[['Unbelievable Food with an Even Better Expe...', 'Top quality in Sweden'], ['01/02/2018', '12/22/2017']]",/Restaurant_Review-g189852-d698819-Reviews-Operakallaren-Stockholm.html,d698819,0,0
0,0,Bar Nombre,Stockholm,"['European', 'Spanish', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4,4.5,$$ - $$$,496,"[['Warm welcome for amazing food', 'Food together with brother and sister'], ['11/26/2017', '11/21/2017']]",/Restaurant_Review-g189852-d2713535-Reviews-Bar_Nombre-Stockholm.html,d2713535,0,0
0,0,Smorgastarteriet,Stockholm,"['European', 'Contemporary', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options']",5,4.5,$$$$,543,"[['Brilliant', 'Exellent !'], ['12/21/2017', '12/18/2017']]",/Restaurant_Review-g189852-d3608386-Reviews-Smorgastarteriet-Stockholm.html,d3608386,0,0
0,0,Restaurang Ekstedt,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options']",6,4.5,$$$$,387,"[['excellent experience', 'Great food'], ['01/06/2018', '12/09/2017']]",/Restaurant_Review-g189852-d3222329-Reviews-Restaurang_Ekstedt-Stockholm.html,d3222329,0,0
0,0,Mathias Dahlgren - Matbaren,Stockholm,"['European', 'Swedish', 'Scandinavian', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",7,4.5,$$$$,455,"[['Great Food', 'Amazing place'], ['01/03/2018', '12/19/2017']]",/Restaurant_Review-g189852-d7623108-Reviews-Mathias_Dahlgren_Matbaren-Stockholm.html,d7623108,0,0
0,0,Stockholms Gastabud,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options']",8,4.5,$$ - $$$,1784,"[['Absolutely geogous', 'Amazing is all I can say'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g189852-d3478288-Reviews-Stockholms_Gastabud-Stockholm.html,d3478288,0,0
0,0,Mancini,Stockholm,"['Italian', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",9,4.5,$$$$,523,"[['A hidden italian gem - in the very center', 'Still going strong! Excellent quality.'], ['12/20/2017', '11/16/2017']]",/Restaurant_Review-g189852-d1177327-Reviews-Mancini-Stockholm.html,d1177327,0,0
0,0,Wedholms Fisk,Stockholm,"['Seafood', 'European', 'Soups', 'Swedish', 'Scandinavian', 'International', 'Gluten Free Options']",10,4.5,$$$$,636,"[['Great Dinner', 'Perfect lunch'], ['12/21/2017', '11/18/2017']]",/Restaurant_Review-g189852-d698829-Reviews-Wedholms_Fisk-Stockholm.html,d698829,0,0
0,0,Kajsas Fisk,Stockholm,"['Seafood', 'European', 'Soups', 'Swedish', 'Scandinavian', 'Gluten Free Options']",11,4.5,$,910,"[['Awesome place for a fast fish lunch', 'Nice food'], ['01/05/2018', '12/29/2017']]",/Restaurant_Review-g189852-d929129-Reviews-Kajsas_Fisk-Stockholm.html,d929129,0,0
0,0,Bistro Bestick,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",12,4.5,$$ - $$$,741,"[['Wonderful meal, better dessert!', 'Hidden pearl'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g189852-d2012239-Reviews-Bistro_Bestick-Stockholm.html,d2012239,0,0
0,0,Rolfs Kok,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",13,4.5,$$ - $$$,989,"[['Great Local Recommendation', 'Stockholm favorite'], ['12/21/2017', '12/10/2017']]",/Restaurant_Review-g189852-d776475-Reviews-Rolfs_Kok-Stockholm.html,d776475,0,0
0,0,Aifur Krog & Bar,Stockholm,"['Swedish', 'Scandinavian', 'Vegetarian Friendly', 'Gluten Free Options']",14,4.5,$$ - $$$,1162,"[['Great Viking Dinner', 'A foot stompingly good trip back in time!'], ['01/07/2018', '01/04/2018']]",/Restaurant_Review-g189852-d2560559-Reviews-Aifur_Krog_Bar-Stockholm.html,d2560559,0,0
0,0,The Hairy Pig Deli,Stockholm,"['Swedish', 'European', 'Delicatessen']",15,4.5,$$ - $$$,1005,"[['Cute little place, excellent hot wine', 'Abusoltely fab!'], ['12/29/2017', '12/27/2017']]",/Restaurant_Review-g189852-d6634190-Reviews-The_Hairy_Pig_Deli-Stockholm.html,d6634190,0,0
0,0,Casino Restaurant Wien,Vienna,"['Austrian', 'European', 'Central European', 'International', 'Vegetarian Friendly', 'Vegan Options']",1,5,$$$$,241,"[[""Fine dining at it's best"", 'Xmas dinner'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g190454-d7361583-Reviews-Casino_Restaurant_Wien-Vienna.html,d7361583,0,0
0,0,Die Metzgerei,Vienna,"['Austrian', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",2,4.5,$$ - $$$,785,"[['Dinner in Vienna', 'Great food with a comfortable and warm atm...'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g190454-d6691633-Reviews-Die_Metzgerei-Vienna.html,d6691633,0,0
0,0,Vinothek W-Einkehr,Vienna,['Austrian'],3,4.5,$$ - $$$,444,"[['Excellent', 'Worth the ratings'], ['01/05/2018', '01/04/2018']]",/Restaurant_Review-g190454-d7118372-Reviews-Vinothek_W_Einkehr-Vienna.html,d7118372,0,0
0,0,Restaurant Lebenbauer,Vienna,"['Fusion', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4,4.5,$$ - $$$,471,"[['Perfect vegetarian food', 'Superb'], ['01/10/2018', '01/09/2018']]",/Restaurant_Review-g190454-d1900308-Reviews-Restaurant_Lebenbauer-Vienna.html,d1900308,0,0
0,0,Mini,Vienna,"['International', 'European', 'Central European', 'Hungarian', 'Vegetarian Friendly', 'Gluten Free Options']",5,4.5,$$ - $$$,1623,"[['Delicious food and amazing wines', 'Great place -- worthy its ranking'], ['01/02/2018', '01/01/2018']]",/Restaurant_Review-g190454-d3485308-Reviews-Mini-Vienna.html,d3485308,0,0
0,0,Restaurant Rote Bar,Vienna,"['German', 'Austrian', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",6,4.5,$$$$,430,"[['Perfect last dinner in Vienna, five stars...', 'Very good'], ['01/05/2018', '01/03/2018']]",/Restaurant_Review-g190454-d2153854-Reviews-Restaurant_Rote_Bar-Vienna.html,d2153854,0,0
0,0,ef16 Restaurant Weinbar,Vienna,"['German', 'Austrian', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",7,4.5,$$ - $$$,1277,"[['Daring and delicious', 'Outstanding in every way!'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g190454-d714222-Reviews-Ef16_Restaurant_Weinbar-Vienna.html,d714222,0,0
0,0,Skopik & Lohn,Vienna,"['Austrian', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",8,4.5,$$ - $$$,542,"[['Outstanding value for price', ""Don't look at the ceiling... or you will r...""], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g190454-d798456-Reviews-Skopik_Lohn-Vienna.html,d798456,0,0
0,0,Schachtelwirt,Vienna,"['Austrian', 'Fast Food', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",9,4.5,$,463,"[['Cheap, quick, delicious eats', 'Quick and decently cheap, but very good!'], ['01/03/2018', '01/01/2018']]",/Restaurant_Review-g190454-d10926215-Reviews-Schachtelwirt-Vienna.html,d10926215,0,0
0,0,Wiener Wiaz Haus,Vienna,"['German', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",10,4.5,$$ - $$$,399,"[['Great', 'Traditional Viennese restaurant'], ['01/04/2018', '12/27/2017']]",/Restaurant_Review-g190454-d2400926-Reviews-Wiener_Wiaz_Haus-Vienna.html,d2400926,0,0
0,0,Buxbaum Restaurant,Vienna,"['Austrian', 'International', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",11,4.5,$$ - $$$,512,"[['Romantic', 'Fine Austrian gastronomie in a calm, warm...'], ['12/30/2017', '12/29/2017']]",/Restaurant_Review-g190454-d9728842-Reviews-Buxbaum_Restaurant-Vienna.html,d9728842,0,0
0,0,Al Borgo,Vienna,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']",12,4.5,$$ - $$$,1224,"[['Best Italian Restaurant in Vienna!', 'Excellent place for Indians to try authent...'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g190454-d1952941-Reviews-Al_Borgo-Vienna.html,d1952941,0,0
0,0,Trattoria Toscana La No,Vienna,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",13,4.5,$$ - $$$,745,"[['Nice place to be', 'Well worth a visit!'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g190454-d8499358-Reviews-Trattoria_Toscana_La_No-Vienna.html,d8499358,0,0
0,0,Loca,Vienna,"['International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",14,4.5,$$$$,896,"[['Charming experience', 'Love it'], ['12/27/2017', '12/26/2017']]",/Restaurant_Review-g190454-d4471494-Reviews-Loca-Vienna.html,d4471494,0,0
0,0,Stephan Die Gastwirtschaft Mit Bar,Vienna,"['Austrian', 'International', 'European', 'Grill', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",15,4.5,$$ - $$$,388,"[['Super Christmas Dinner', 'Perfect service'], ['12/28/2017', '12/21/2017']]",/Restaurant_Review-g190454-d10201768-Reviews-Stephan_Die_Gastwirtschaft_Mit_Bar-Vienna.html,d10201768,0,0
0,0,San Thai,Warsaw,"['Thai', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",1,5,$,108,"[['Great experience', 'Best Thai food out of Thailand!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g274856-d12871486-Reviews-San_Thai-Warsaw_Mazovia_Province_Central_Poland.html,d12871486,0,0
0,0,Soto Sushi - Warynskiego,Warsaw,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2,4.5,$$ - $$$,281,"[[""Best sushi I've ever tried"", 'One of best sushi bars in the city'], ['01/07/2018', '12/22/2017']]",/Restaurant_Review-g274856-d5558421-Reviews-Soto_Sushi_Warynskiego-Warsaw_Mazovia_Province_Central_Poland.html,d5558421,0,0
0,0,Amber Room,Warsaw,"['Polish', 'European', 'Central European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",3,4.5,$$$$,357,"[['Lovely building and tasty food', 'Great experience!'], ['12/09/2017', '12/09/2017']]",/Restaurant_Review-g274856-d2018224-Reviews-Amber_Room-Warsaw_Mazovia_Province_Central_Poland.html,d2018224,0,0
0,0,N31restaurant&bar by Robert Sowa,Warsaw,"['Polish', 'European', 'Contemporary', 'Fusion', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4,4.5,$$ - $$$,354,"[['Awesome experience', 'Exquisite!'], ['01/06/2018', '01/05/2018']]",/Restaurant_Review-g274856-d8754289-Reviews-N31restaurant_bar_by_Robert_Sowa-Warsaw_Mazovia_Province_Central_Poland.html,d8754289,0,0
0,0,Polska Rozana,Warsaw,"['Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5,4.5,$$$$,2356,"[['Excellent service, delicious food', 'Nice dinner at Rozana'], ['01/07/2018', '01/03/2018']]",/Restaurant_Review-g274856-d697149-Reviews-Polska_Rozana-Warsaw_Mazovia_Province_Central_Poland.html,d697149,0,0
0,0,Stolica,Warsaw,"['Polish', 'European', 'Soups', 'Central European', 'Eastern European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",6,4.5,$$ - $$$,309,"[['Polish cuisine', 'Wonderful evening'], ['01/07/2018', '01/05/2018']]",/Restaurant_Review-g274856-d11954933-Reviews-Stolica-Warsaw_Mazovia_Province_Central_Poland.html,d11954933,0,0
0,0,Maho Restaurant,Warsaw,"['Mediterranean', 'Turkish', 'Greek', 'Grill', 'Eastern European', 'Halal', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",7,4.5,$$ - $$$,293,"[['Best restaurant in Warsaw, period!!', 'Perfect and affordable Turkish food'], ['12/23/2017', '12/22/2017']]",/Restaurant_Review-g274856-d7307326-Reviews-Maho_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d7307326,0,0
0,0,Mr India - Indian Restaurant,Warsaw,"['Indian', 'Asian', 'Healthy', 'Balti', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",8,4.5,$$ - $$$,468,"[['Nice Food', 'Just what I needed'], ['01/03/2018', '12/29/2017']]",/Restaurant_Review-g274856-d5893468-Reviews-Mr_India_Indian_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d5893468,0,0
0,0,Hoza,Warsaw,"['Steakhouse', 'Barbecue', 'European', 'Argentinean', 'Grill', 'Gluten Free Options']",9,4.5,$$ - $$$,693,"[['Must eat in the amazing place', 'Best place in Warszawa'], ['01/09/2018', '01/08/2018']]",/Restaurant_Review-g274856-d4225410-Reviews-Hoza-Warsaw_Mazovia_Province_Central_Poland.html,d4225410,0,0
0,0,Culiinaria Italiana,Warsaw,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",10,4.5,$$ - $$$,277,"[['Buonissimo!', 'A tasteful Italian restaurant that opens u...'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g274856-d10316860-Reviews-Culiinaria_Italiana-Warsaw_Mazovia_Province_Central_Poland.html,d10316860,0,0
0,0,InAzia,Warsaw,"['Japanese', 'Asian', 'Thai', 'Indonesian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",11,4.5,$$$$,455,"[['Excellent!!!', 'Amazing!'], ['12/08/2017', '12/01/2017']]",/Restaurant_Review-g274856-d4153623-Reviews-InAzia-Warsaw_Mazovia_Province_Central_Poland.html,d4153623,0,0
0,0,Soul Kitchen,Warsaw,"['Polish', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",12,4.5,$$ - $$$,488,"[['Very good value for money lunch menus', 'Warm place to be'], ['01/08/2018', '01/05/2018']]",/Restaurant_Review-g274856-d3165144-Reviews-Soul_Kitchen-Warsaw_Mazovia_Province_Central_Poland.html,d3165144,0,0
0,0,Stary Dom Restaurant,Warsaw,"['Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly']",13,4.5,$$ - $$$,1447,"[['An exceptional interior and great cuisine.', 'Nice ambience wonderful quality'], ['01/04/2018', '12/27/2017']]",/Restaurant_Review-g274856-d2299324-Reviews-Stary_Dom_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d2299324,0,0
0,0,Bulke przez Bibulke Restaurant,Warsaw,"['American', 'Polish', 'Cafe', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",14,4.5,$$ - $$$,785,"[['Yes Yes Yes!', 'Best brunch in town!'], ['01/06/2018', '01/05/2018']]",/Restaurant_Review-g274856-d7095115-Reviews-Bulke_przez_Bibulke_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d7095115,0,0
0,0,Przy Zamku,Warsaw,"['Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",15,4.5,$$ - $$$,838,"[['lunch', 'Very Tasty!'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g274856-d697151-Reviews-Przy_Zamku-Warsaw_Mazovia_Province_Central_Poland.html,d697151,0,0
0,0,La Fonte,Zurich,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1,4.5,$$ - $$$,704,"[['Lovely!', 'If you love pizza, reserve your table NOW...'], ['01/05/2018', '12/22/2017']]",/Restaurant_Review-g188113-d6212120-Reviews-La_Fonte-Zurich.html,d6212120,0,0
0,0,Tamarind Hill Indian Restaurant,Zurich,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2,4.5,$$ - $$$,418,"[['Fantastic', 'Little india'], ['01/10/2018', '01/08/2018']]",/Restaurant_Review-g188113-d10169867-Reviews-Tamarind_Hill_Indian_Restaurant-Zurich.html,d10169867,0,0
